Земляника садовая Фурор (ремонтан.), A - 5шт;0;;;;5717;Земляника;Фурор;5шт;.;.;АМНГ005717;;;;;;;;;;;;;;;;;;;;;;;;5717;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109932483;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Гаригуэтта (оч. ран.), A - 5шт;0;;;;2171;Земляника;Гаригуэтта;5шт;.;.;АМНГ002171;;;;;;;;;;;;;;;;;;;;;;;;2171;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109928301;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Хоней (Ханиуан) (ран.), A - 5шт;0;;;;358;Земляника;Хоней;5шт;.;.;АМНГ000358;;;;;;;;;;;;;;;;;;;;;;;;358;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109975190;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Кент (средн.), A - 5шт;0;;;;4174;Земляника;Кент;5шт;.;.;АМНГ004174;;;;;;;;;;;;;;;;;;;;;;;;4174;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109983928;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Кимберли (оч. ран.), A - 5шт;0;;;;2170;Земляника;Кимберли;5шт;.;.;АМНГ002170;;;;;;;;;;;;;;;;;;;;;;;;2170;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109928295;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Корона (средн.), A - 5шт;0;;;;332;Земляника;Корона;5шт;.;.;АМНГ000332;;;;;;;;;;;;;;;;;;;;;;;;332;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109975213;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Ламбада (ранняя), A - 5шт;0;;;;4171;Земляника;Ламбада;5шт;.;.;АМНГ004171;;;;;;;;;;;;;;;;;;;;;;;;4171;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109983898;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Магнус (поздн.), A - 5шт;0;;;;10762;Земляника;Магнус;5шт;.;.;АМНГ010762;;;;;;;;;;;;;;;;;;;;;;;;10762;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109925737;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Мальвина (оч. позд.), A+ - 5шт;0;;;;5407;Земляника;Мальвина;5шт;.;.;АМНГ005407;;;;;;;;;;;;;;;;;;;;;;;;5407;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109937150;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Мара Де Боа (ремонтан.), A - 5шт;0;;;;5409;Земляника;Мара Де Боа;5шт;.;.;АМНГ005409;;;;;;;;;;;;;;;;;;;;;;;;5409;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109937143;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Максим (средн.), A - 5шт;0;;;;294;Земляника;Максим;5шт;.;.;АМНГ000294;;;;;;;;;;;;;;;;;;;;;;;;294;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109975220;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Фрау Майз Шиндлер (поздняя), A - 5шт;0;;;;5408;Земляника;Фрау Майз Шиндлер;5шт;.;.;АМНГ005408;;;;;;;;;;;;;;;;;;;;;;;;5408;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109937136;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Монтерей (ремонтан.), A- - 5шт;0;;;;4755;Земляника;Монтерей;5шт;.;.;АМНГ004755;;;;;;;;;;;;;;;;;;;;;;;;4755;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109928271;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Остара (средн.-ран.), A - 5шт;0;;;;2136;Земляника;Остара;5шт;.;.;АМНГ002136;;;;;;;;;;;;;;;;;;;;;;;;2136;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109975237;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Полка (средн.), A - 5шт;0;;;;2135;Земляника;Полка;5шт;.;.;АМНГ002135;;;;;;;;;;;;;;;;;;;;;;;;2135;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109975244;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Портола (ремонтан.), A- - 5шт;0;;;;3219;Земляника;Портола;5шт;.;.;АМНГ003219;;;;;;;;;;;;;;;;;;;;;;;;3219;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109928264;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Сан Андреас (ремонтан.), A- - 5шт;0;;;;3949;Земляника;Сан Андреас;5шт;.;.;АМНГ003949;;;;;;;;;;;;;;;;;;;;;;;;3949;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109928240;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Селва (ремонтан.), A - 5шт;0;;;;4168;Земляника;Селва;5шт;.;.;АМНГ004168;;;;;;;;;;;;;;;;;;;;;;;;4168;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109983867;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Зенга Гигана (средн.), A - 5шт;0;;;;4169;Земляника;Зенга Гигана;5шт;.;.;АМНГ004169;;;;;;;;;;;;;;;;;;;;;;;;4169;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109983874;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Зенга Зенгана (средн.), A - 5шт;0;;;;2123;Земляника;Зенга Зенгана;5шт;.;.;АМНГ002123;;;;;;;;;;;;;;;;;;;;;;;;2123;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109975251;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Сонсейшн (средн.), A - 5шт;0;;;;4172;Земляника;Сонсейшн;5шт;.;.;АМНГ004172;;;;;;;;;;;;;;;;;;;;;;;;4172;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109983904;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Сюзетта (поздн.), A - 5шт;0;;;;10763;Земляника;Сюзетта;5шт;.;.;АМНГ010763;;;;;;;;;;;;;;;;;;;;;;;;10763;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109925720;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Вима Рина (ремонтан.), A - 5шт;0;;;;711;Земляника;Вима Рина;5шт;.;.;АМНГ000711;;;;;;;;;;;;;;;;;;;;;;;;711;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109928233;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Вима Тарда (поздняя), A - 5шт;0;;;;2172;Земляника;Вима Тарда;5шт;.;.;АМНГ002172;;;;;;;;;;;;;;;;;;;;;;;;2172;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109928226;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Земляника садовая Вима Занта (ранняя), A - 5шт;0;;;;2215;Земляника;Вима Занта;5шт;.;.;АМНГ002215;;;;;;;;;;;;;;;;;;;;;;;;2215;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109928219;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Вейник (Calamagrostis) Карл Форстер,  2/3 - 2шт;0;;;;4394;Вейник;Карл Форстер;2шт;.;.;АМНГ004394;;;;;;;;;;;;;;;;;;;;;;;;4394;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109988152;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Вейник (Calamagrostis) Овердам,  2/3 - 2шт;0;;;;4395;Вейник;Овердам;2шт;.;.;АМНГ004395;;;;;;;;;;;;;;;;;;;;;;;;4395;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109988169;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Вейник (Calamagrostis) Коротковолосистый,  2/3 - 2шт;0;;;;13317;Вейник;Коротковолосистый;2шт;.;.;АМНГ013317;;;;;;;;;;;;;;;;;;;;;;;;13317;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109920985;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Императа (Imperata) Ред Барон, I - 3шт;0;;;;4555;Императа;Ред Барон;3шт;.;.;АМНГ004555;;;;;;;;;;;;;;;;;;;;;;;;4555;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109989760;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Кочедыжник (Athyrium) Бургунди Лейс (горш.P9) - 1шт;0;;;;5718;Кочедыжник;Бургунди Лейс;1шт;.;.;АМНГ005718;;;;;;;;;;;;;;;;;;;;;;;;5718;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109932476;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Кочедыжник (Athyrium) Леди Ин Ред, I - 2шт;0;;;;4178;Кочедыжник;Леди Ин Ред;2шт;.;.;АМНГ004178;;;;;;;;;;;;;;;;;;;;;;;;4178;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109983966;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Кочедыжник (Athyrium) Металликум, I - 2шт;0;;;;2495;Кочедыжник;Металликум;2шт;.;.;АМНГ002495;;;;;;;;;;;;;;;;;;;;;;;;2495;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109974186;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Кочедыжник (Athyrium) Пиктум (niponicum) - 2шт;0;;;;704;Кочедыжник;Пиктум;2шт;.;.;АМНГ000704;;;;;;;;;;;;;;;;;;;;;;;;704;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109952566;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Кочедыжник (Athyrium) Пьютер Лейс, I - 1шт;0;;;;4391;Кочедыжник;Пьютер Лейс;1шт;.;.;АМНГ004391;;;;;;;;;;;;;;;;;;;;;;;;4391;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109988121;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Кочедыжник (Athyrium) Ред Бьюти, I - 2шт;0;;;;4179;Кочедыжник;Ред Бьюти;2шт;.;.;АМНГ004179;;;;;;;;;;;;;;;;;;;;;;;;4179;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109983973;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Кочедыжник (Athyrium) Сильвер Фоллс, P9 - 1шт;0;;;;4392;Кочедыжник;Сильвер Фоллс;1шт;.;.;АМНГ004392;;;;;;;;;;;;;;;;;;;;;;;;4392;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109988138;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Кочедыжник (Athyrium) Урсулас Ред (niponicum) - 1шт;0;;;;705;Кочедыжник;Урсулас Ред;1шт;.;.;АМНГ000705;;;;;;;;;;;;;;;;;;;;;;;;705;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109952573;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Кочедыжник (Athyrium) Видаля, I - 1шт;0;;;;10756;Кочедыжник;Видаля;1шт;.;.;АМНГ010756;;;;;;;;;;;;;;;;;;;;;;;;10756;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109925799;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мискантус Дроннинг Ингрид,  2/3 - 2шт;0;;;;4651;Мискантус;Дроннинг Ингрид;2шт;.;.;АМНГ004651;;;;;;;;;;;;;;;;;;;;;;;;4651;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109990728;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мискантус Фламинго,  2/3 - 2шт;0;;;;6885;Мискантус;Фламинго;2шт;.;.;АМНГ006885;;;;;;;;;;;;;;;;;;;;;;;;6885;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109945292;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мискантус Голд Бар,  2/3 - 1шт;0;;;;2534;Мискантус;Голд Бар;1шт;.;.;АМНГ002534;;;;;;;;;;;;;;;;;;;;;;;;2534;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109977088;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мискантус Каскад,  2/3 - 2шт;0;;;;4653;Мискантус;Каскад;2шт;.;.;АМНГ004653;;;;;;;;;;;;;;;;;;;;;;;;4653;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109990742;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мискантус Морнинг Лайт,  2/3 - 2шт;0;;;;4655;Мискантус;Морнинг Лайт;2шт;.;.;АМНГ004655;;;;;;;;;;;;;;;;;;;;;;;;4655;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109990766;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мискантус Ротер Пфейл,  2/3 - 2шт;0;;;;4656;Мискантус;Ротер Пфейл;2шт;.;.;АМНГ004656;;;;;;;;;;;;;;;;;;;;;;;;4656;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109990773;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мискантус Ротфедер,  2/3 - 2шт;0;;;;2536;Мискантус;Ротфедер;2шт;.;.;АМНГ002536;;;;;;;;;;;;;;;;;;;;;;;;2536;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109977118;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мискантус Ротсилбер,  2/3 - 2шт;0;;;;4657;Мискантус;Ротсилбер;2шт;.;.;АМНГ004657;;;;;;;;;;;;;;;;;;;;;;;;4657;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109990780;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мискантус Вариегата,  2/3 - 2шт;0;;;;6883;Мискантус;Вариегата;2шт;.;.;АМНГ006883;;;;;;;;;;;;;;;;;;;;;;;;6883;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109945278;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Молиния Скайресер, I - 2шт;0;;;;4658;Молиния;Скайресер;2шт;.;.;АМНГ004658;;;;;;;;;;;;;;;;;;;;;;;;4658;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109990797;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Молиния Виндшпиель, I - 2шт;0;;;;4660;Молиния;Виндшпиель;2шт;.;.;АМНГ004660;;;;;;;;;;;;;;;;;;;;;;;;4660;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109990810;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Молиния Хайдебраут, I - 2шт;0;;;;4661;Молиния;Хайдебраут;2шт;.;.;АМНГ004661;;;;;;;;;;;;;;;;;;;;;;;;4661;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109990827;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Молиния Вариегата, I - 2шт;0;;;;4663;Молиния;Вариегата;2шт;.;.;АМНГ004663;;;;;;;;;;;;;;;;;;;;;;;;4663;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109990841;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мюленбергия Волосовидная, I - 2шт;0;;;;5719;Мюленбергия;Волосовидная;2шт;.;.;АМНГ005719;;;;;;;;;;;;;;;;;;;;;;;;5719;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109932469;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Овсяница (Festuca) Элайджа Блю, I - 2шт;0;;;;4440;Овсяница;Элайджа Блю;2шт;.;.;АМНГ004440;;;;;;;;;;;;;;;;;;;;;;;;4440;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109988619;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Осока (Carex) Айс Данс, I - 2шт;0;;;;4406;Осока;Айс Данс;2шт;.;.;АМНГ004406;;;;;;;;;;;;;;;;;;;;;;;;4406;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109988275;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Осока (Carex) Эверголд, I - 2шт;0;;;;4407;Осока;Эверголд;2шт;.;.;АМНГ004407;;;;;;;;;;;;;;;;;;;;;;;;4407;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109988282;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Осока (Carex) Петри, I - 2шт;0;;;;4408;Осока;Петри;2шт;.;.;АМНГ004408;;;;;;;;;;;;;;;;;;;;;;;;4408;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109988299;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Офиопогон Нигер, I - 2шт;0;;;;1089;Офиопогон;Нигер;2шт;.;.;АМНГ001089;;;;;;;;;;;;;;;;;;;;;;;;1089;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109977149;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Паникум Рехбраун, I - 2шт;0;;;;2715;Паникум;Рехбраун;2шт;.;.;АМНГ002715;;;;;;;;;;;;;;;;;;;;;;;;2715;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109977637;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Паникум Шенандоа, I - 2шт;0;;;;4700;Паникум;Шенандоа;2шт;.;.;АМНГ004700;;;;;;;;;;;;;;;;;;;;;;;;4700;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109991213;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Пеннисетум Ред Хэд, I - 2шт;0;;;;2726;Пеннисетум;Ред Хэд;2шт;.;.;АМНГ002726;;;;;;;;;;;;;;;;;;;;;;;;2726;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109977705;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Пеннисетум Гамельн, I - 2шт;0;;;;4708;Пеннисетум;Гамельн;2шт;.;.;АМНГ004708;;;;;;;;;;;;;;;;;;;;;;;;4708;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109991299;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Страусник (Matteuccia) (Папоротник), I - 2шт;0;;;;2732;Страусник;(Папоротник);2шт;.;.;АМНГ002732;;;;;;;;;;;;;;;;;;;;;;;;2732;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109977071;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Щитовник (Dryopteris) Бриллианс, I - 1шт;0;;;;6339;Щитовник;Бриллианс;1шт;.;.;АМНГ006339;;;;;;;;;;;;;;;;;;;;;;;;6339;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109932162;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Щитовник (Dryopteris) Красносорусовый, I - 2шт;0;;;;6951;Щитовник;Красносорусовый;2шт;.;.;АМНГ006951;;;;;;;;;;;;;;;;;;;;;;;;6951;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109945957;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Щитовник (Dryopteris) Криспа Кристата, I - 2шт;0;;;;4180;Щитовник;Криспа Кристата;2шт;.;.;АМНГ004180;;;;;;;;;;;;;;;;;;;;;;;;4180;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109983980;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тысячелистник (Achillea) Коронейшн Голд - 2шт;0;;;;2743;Тысячелистник;Коронейшн Голд;2шт;.;.;АМНГ002743;;;;;;;;;;;;;;;;;;;;;;;;2743;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109973660;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тысячелистник (Achillea) Зе Перл, I - 2шт;0;;;;652;Тысячелистник;Зе Перл;2шт;.;.;АМНГ000652;;;;;;;;;;;;;;;;;;;;;;;;652;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109958346;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тысячелистник (Achillea) Rainbow Эндинг Блю, I - 2шт;0;;;;6358;Тысячелистник;Rainbow Эндинг Блю;2шт;.;.;АМНГ006358;;;;;;;;;;;;;;;;;;;;;;;;6358;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109932056;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тысячелистник (Achillea) Ред Вельвет, I - 2шт;0;;;;653;Тысячелистник;Ред Вельвет;2шт;.;.;АМНГ000653;;;;;;;;;;;;;;;;;;;;;;;;653;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109958360;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тысячелистник (Achillea) Саммервайн, I - 2шт;0;;;;89;Тысячелистник;Саммервайн;2шт;.;.;АМНГ000089;;;;;;;;;;;;;;;;;;;;;;;;89;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109952054;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тысячелистник (Achillea) Триколор, I - 2шт;0;;;;92;Тысячелистник;Триколор;2шт;.;.;АМНГ000092;;;;;;;;;;;;;;;;;;;;;;;;92;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109952061;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тысячелистник (Achillea) Уолтер Фанки, I - 2шт;0;;;;1413;Тысячелистник;Уолтер Фанки;2шт;.;.;АМНГ001413;;;;;;;;;;;;;;;;;;;;;;;;1413;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109973691;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Борец (Aconitum) Фишера (fischeri), I - 1шт;0;;;;21;Борец;Фишера;1шт;.;.;АМНГ000021;;;;;;;;;;;;;;;;;;;;;;;;21;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109952092;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Борец (Aconitum) Альбум (napellus), I - 1шт;0;;;;26;Борец;Альбум;1шт;.;.;АМНГ000026;;;;;;;;;;;;;;;;;;;;;;;;26;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109957707;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Клопогон (Cimicifuga) Карбонелла, I - 1шт;0;;;;4409;Клопогон;Карбонелла;1шт;.;.;АМНГ004409;;;;;;;;;;;;;;;;;;;;;;;;4409;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109988305;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Клопогон (Cimicifuga) Шокоголик, I - 1шт;0;;;;6826;Клопогон;Шокоголик;1шт;.;.;АМНГ006826;;;;;;;;;;;;;;;;;;;;;;;;6826;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109944707;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Клопогон (Cimicifuga) Кордифолия (racemosa), I - 1шт;0;;;;35;Клопогон;Кордифолия;1шт;.;.;АМНГ000035;;;;;;;;;;;;;;;;;;;;;;;;35;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109952757;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Клопогон (Cimicifuga) Атропурпурея (ramosa), I - 1шт;0;;;;1790;Клопогон;Атропурпурея;1шт;.;.;АМНГ001790;;;;;;;;;;;;;;;;;;;;;;;;1790;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109958438;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Клопогон (Cimicifuga) Брюнет (ramosa), I - 1шт;0;;;;290;Клопогон;Брюнет;1шт;.;.;АМНГ000290;;;;;;;;;;;;;;;;;;;;;;;;290;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109952740;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Клопогон (Cimicifuga) Пинк Спайк (hybr.), I - 1шт;0;;;;974;Клопогон;Пинк Спайк;1шт;.;.;АМНГ000974;;;;;;;;;;;;;;;;;;;;;;;;974;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109974445;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мальва (Alcaea) Блэкберри, I - 2шт;0;;;;4373;Мальва;Блэкберри;2шт;.;.;АМНГ004373;;;;;;;;;;;;;;;;;;;;;;;;4373;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109987940;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мальва (Alcaea) Шатерс Рэд (hybr.), I - 2шт;0;;;;4326;Мальва;Шатерс Рэд;2шт;.;.;АМНГ004326;;;;;;;;;;;;;;;;;;;;;;;;4326;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109929360;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мальва (Alcaea) Шатерс Йеллоу (hybr.), I - 2шт;0;;;;7007;Мальва;Шатерс Йеллоу;2шт;.;.;АМНГ007007;;;;;;;;;;;;;;;;;;;;;;;;7007;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109946510;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мальва (Alcaea) Брайд Букет (hybr.), I - 2шт;0;;;;500;Мальва;Брайд Букет;2шт;.;.;АМНГ000500;;;;;;;;;;;;;;;;;;;;;;;;500;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109952122;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мальва (Alcaea) Верри Берри, I - 2шт;0;;;;5460;Мальва;Верри Берри;2шт;.;.;АМНГ005460;;;;;;;;;;;;;;;;;;;;;;;;5460;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109936658;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мальва (Alcaea) Апплблоссом (rosea), I - 2шт;0;;;;501;Мальва;Апплблоссом;2шт;.;.;АМНГ000501;;;;;;;;;;;;;;;;;;;;;;;;501;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109952115;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мальва (Alcaea) Крем Де Касси (rosea), I - 2шт;0;;;;613;Мальва;Крем Де Касси;2шт;.;.;АМНГ000613;;;;;;;;;;;;;;;;;;;;;;;;613;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109958025;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мальва (Alcaea) Фиеста Тайм (rosea), I - 2шт;0;;;;505;Мальва;Фиеста Тайм;2шт;.;.;АМНГ000505;;;;;;;;;;;;;;;;;;;;;;;;505;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109952139;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мальва (Alcaea) Нигра, I - 3шт;0;;;;4374;Мальва;Нигра;3шт;.;.;АМНГ004374;;;;;;;;;;;;;;;;;;;;;;;;4374;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109987957;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Мальва (Alcaea) Пичес Энд Дримс (rosea), I - 2шт;0;;;;614;Мальва;Пичес Энд Дримс;2шт;.;.;АМНГ000614;;;;;;;;;;;;;;;;;;;;;;;;614;На ящик наклейка;;0;0;0;0;0;3;3;0;4607109958032;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
